Country,Region,IncomeGroup,Area,Measure,Value
French Guiana,Latin America,,Grazing land,Ecological footprint of consumption,0.064110874
French Guiana,Latin America,,Total,Ecological footprint of consumption,2.594551664
French Polynesia,Asia-Pacific,High income,Built up land,Biocapacity,0
French Polynesia,Asia-Pacific,High income,Cropland,Biocapacity,0.203573103
French Polynesia,Asia-Pacific,High income,Fishing grounds,Biocapacity,0.415900899
French Polynesia,Asia-Pacific,High income,Forest,Biocapacity,0.707486139
French Polynesia,Asia-Pacific,High income,Grazing land,Biocapacity,0.032675593
French Polynesia,Asia-Pacific,High income,Total,Biocapacity,1.359635734
French Polynesia,Asia-Pacific,High income,Built up land,Ecological deficit or reserve,0
French Polynesia,Asia-Pacific,High income,Cropland,Ecological deficit or reserve,-0.564014982
French Polynesia,Asia-Pacific,High income,Fishing grounds,Ecological deficit or reserve,-0.429485922
French Polynesia,Asia-Pacific,High income,Forest,Ecological deficit or reserve,-1.161748121
French Polynesia,Asia-Pacific,High income,Grazing land,Ecological deficit or reserve,-0.587447186
French Polynesia,Asia-Pacific,High income,Total,Ecological deficit or reserve,-2.742696211
French Polynesia,Asia-Pacific,High income,Built up land,Ecological footprint of consumption,0
French Polynesia,Asia-Pacific,High income,Cropland,Ecological footprint of consumption,0.767588085
French Polynesia,Asia-Pacific,High income,Fishing grounds,Ecological footprint of consumption,0.845386821
French Polynesia,Asia-Pacific,High income,Forest,Ecological footprint of consumption,1.86923426
French Polynesia,Asia-Pacific,High income,Grazing land,Ecological footprint of consumption,0.62012278
French Polynesia,Asia-Pacific,High income,Total,Ecological footprint of consumption,4.102331946
Gabon,Africa,Upper-middle,Built up land,Biocapacity,0.034340217
Gabon,Africa,Upper-middle,Cropland,Biocapacity,0.258422423
Gabon,Africa,Upper-middle,Fishing grounds,Biocapacity,2.862054244
Gabon,Africa,Upper-middle,Forest,Biocapacity,19.03008796
Gabon,Africa,Upper-middle,Grazing land,Biocapacity,3.510860869
Gabon,Africa,Upper-middle,Total,Biocapacity,25.69576571
Gabon,Africa,Upper-middle,Built up land,Ecological deficit or reserve,0
Gabon,Africa,Upper-middle,Cropland,Ecological deficit or reserve,-0.276373859
Gabon,Africa,Upper-middle,Fishing grounds,Ecological deficit or reserve,2.649528001
Gabon,Africa,Upper-middle,Forest,Ecological deficit or reserve,17.20188305
Gabon,Africa,Upper-middle,Grazing land,Ecological deficit or reserve,3.405528806
Gabon,Africa,Upper-middle,Total,Ecological deficit or reserve,22.980566
Gabon,Africa,Upper-middle,Built up land,Ecological footprint of consumption,0.034340217
Gabon,Africa,Upper-middle,Cropland,Ecological footprint of consumption,0.534796283
Gabon,Africa,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.212526242
Gabon,Africa,Upper-middle,Forest,Ecological footprint of consumption,1.828204908
Gabon,Africa,Upper-middle,Grazing land,Ecological footprint of consumption,0.105332064
Gabon,Africa,Upper-middle,Total,Ecological footprint of consumption,2.715199714
Gambia,Africa,Low income,Built up land,Biocapacity,0.020546603
Gambia,Africa,Low income,Cropland,Biocapacity,0.166488006
Gambia,Africa,Low income,Fishing grounds,Biocapacity,0.299358727
Gambia,Africa,Low income,Forest,Biocapacity,0.189759297
Gambia,Africa,Low income,Grazing land,Biocapacity,0.036581652
Gambia,Africa,Low income,Total,Biocapacity,0.712734285
Gambia,Africa,Low income,Built up land,Ecological deficit or reserve,0
Gambia,Africa,Low income,Cropland,Ecological deficit or reserve,-0.196755795
Gambia,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.198557601
Gambia,Africa,Low income,Forest,Ecological deficit or reserve,-0.246588164
Gambia,Africa,Low income,Grazing land,Ecological deficit or reserve,-0.007103512
Gambia,Africa,Low income,Total,Ecological deficit or reserve,-0.251889871
Gambia,Africa,Low income,Built up land,Ecological footprint of consumption,0.020546603
Gambia,Africa,Low income,Cropland,Ecological footprint of consumption,0.3632438
Gambia,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.100801126
Gambia,Africa,Low income,Forest,Ecological footprint of consumption,0.436347462
Gambia,Africa,Low income,Grazing land,Ecological footprint of consumption,0.043685164
Gambia,Africa,Low income,Total,Ecological footprint of consumption,0.964624155
Georgia,Middle East/Central Asia,Lower-middle,Built up land,Biocapacity,0.030698023
Georgia,Middle East/Central Asia,Lower-middle,Cropland,Biocapacity,0.13254871
Georgia,Middle East/Central Asia,Lower-middle,Fishing grounds,Biocapacity,0.049078733
Georgia,Middle East/Central Asia,Lower-middle,Forest,Biocapacity,0.648434635
Georgia,Middle East/Central Asia,Lower-middle,Grazing land,Biocapacity,0.394555049
Georgia,Middle East/Central Asia,Lower-middle,Total,Biocapacity,1.25531515
Georgia,Middle East/Central Asia,Lower-middle,Built up land,Ecological deficit or reserve,0
Georgia,Middle East/Central Asia,Lower-middle,Cropland,Ecological deficit or reserve,-0.221392217
Georgia,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.036322749
Georgia,Middle East/Central Asia,Lower-middle,Forest,Ecological deficit or reserve,-0.592942605
Georgia,Middle East/Central Asia,Lower-middle,Grazing land,Ecological deficit or reserve,0.135939419
Georgia,Middle East/Central Asia,Lower-middle,Total,Ecological deficit or reserve,-0.642072654
Georgia,Middle East/Central Asia,Lower-middle,Built up land,Ecological footprint of consumption,0.030698023
Georgia,Middle East/Central Asia,Lower-middle,Cropland,Ecological footprint of consumption,0.353940927
Georgia,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.012755984
Georgia,Middle East/Central Asia,Lower-middle,Forest,Ecological footprint of consumption,1.24137724
Georgia,Middle East/Central Asia,Lower-middle,Grazing land,Ecological footprint of consumption,0.258615631
Georgia,Middle East/Central Asia,Lower-middle,Total,Ecological footprint of consumption,1.897387804
Germany,EU-28,High income,Built up land,Biocapacity,0.156701515
Germany,EU-28,High income,Cropland,Biocapacity,0.805887552
Germany,EU-28,High income,Fishing grounds,Biocapacity,0.075076886
Germany,EU-28,High income,Forest,Biocapacity,0.688715355
Germany,EU-28,High income,Grazing land,Biocapacity,0.064127484
Germany,EU-28,High income,Total,Biocapacity,1.790508793
Germany,EU-28,High income,Built up land,Ecological deficit or reserve,0
Germany,EU-28,High income,Cropland,Ecological deficit or reserve,-0.108941407
Germany,EU-28,High income,Fishing grounds,Ecological deficit or reserve,0.02313105
Germany,EU-28,High income,Forest,Ecological deficit or reserve,-3.064359795
Germany,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.10677639
Germany,EU-28,High income,Total,Ecological deficit or reserve,-3.256946541
Germany,EU-28,High income,Built up land,Ecological footprint of consumption,0.156701515
Germany,EU-28,High income,Cropland,Ecological footprint of consumption,0.914828959
Germany,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.051945836
Germany,EU-28,High income,Forest,Ecological footprint of consumption,3.75307515
Germany,EU-28,High income,Grazing land,Ecological footprint of consumption,0.170903874
Germany,EU-28,High income,Total,Ecological footprint of consumption,5.047455334
Ghana,Africa,Lower-middle,Built up land,Biocapacity,0.080972525
Ghana,Africa,Lower-middle,Cropland,Biocapacity,0.704182546
Ghana,Africa,Lower-middle,Fishing grounds,Biocapacity,0.05745944
Ghana,Africa,Lower-middle,Forest,Biocapacity,0.274124782
Ghana,Africa,Lower-middle,Grazing land,Biocapacity,0.243915151
Ghana,Africa,Lower-middle,Total,Biocapacity,1.360654444
Ghana,Africa,Lower-middle,Built up land,Ecological deficit or reserve,0
Ghana,Africa,Lower-middle,Cropland,Ecological deficit or reserve,0.132359332
Ghana,Africa,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.122960036
Ghana,Africa,Lower-middle,Forest,Ecological deficit or reserve,-0.774533427
Ghana,Africa,Lower-middle,Grazing land,Ecological deficit or reserve,0.170516295
Ghana,Africa,Lower-middle,Total,Ecological deficit or reserve,-0.594617836
Ghana,Africa,Lower-middle,Built up land,Ecological footprint of consumption,0.080972525
Ghana,Africa,Lower-middle,Cropland,Ecological footprint of consumption,0.571823215
Ghana,Africa,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.180419476
Ghana,Africa,Lower-middle,Forest,Ecological footprint of consumption,1.048658209
Ghana,Africa,Lower-middle,Grazing land,Ecological footprint of consumption,0.073398855
Ghana,Africa,Lower-middle,Total,Ecological footprint of consumption,1.95527228
Greece,EU-28,High income,Built up land,Biocapacity,0.057068144
Greece,EU-28,High income,Cropland,Biocapacity,0.995684472
Greece,EU-28,High income,Fishing grounds,Biocapacity,0.175215822
Greece,EU-28,High income,Forest,Biocapacity,0.231897469
Greece,EU-28,High income,Grazing land,Biocapacity,0.144112591
Greece,EU-28,High income,Total,Biocapacity,1.603978498
Greece,EU-28,High income,Built up land,Ecological deficit or reserve,0
Greece,EU-28,High income,Cropland,Ecological deficit or reserve,-0.059018585
Greece,EU-28,High income,Fishing grounds,Ecological deficit or reserve,0.077315856
Greece,EU-28,High income,Forest,Ecological deficit or reserve,-2.52439349
Greece,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.18353417
Greece,EU-28,High income,Total,Ecological deficit or reserve,-2.689630388
Greece,EU-28,High income,Built up land,Ecological footprint of consumption,0.057068144
Greece,EU-28,High income,Cropland,Ecological footprint of consumption,1.054703056
Greece,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.097899966
Greece,EU-28,High income,Forest,Ecological footprint of consumption,2.75629096
Greece,EU-28,High income,Grazing land,Ecological footprint of consumption,0.32764676
Greece,EU-28,High income,Total,Ecological footprint of consumption,4.293608886
Grenada,Latin America,Upper-middle,Total,Biocapacity,2.176618455
Grenada,Latin America,Upper-middle,Total,Ecological deficit or reserve,-0.926256028
Grenada,Latin America,Upper-middle,Total,Ecological footprint of consumption,3.102874484
Guadeloupe,Latin America,,Built up land,Biocapacity,0.002941259
Guadeloupe,Latin America,,Cropland,Biocapacity,0.115178629
Guadeloupe,Latin America,,Fishing grounds,Biocapacity,0.178567456
Guadeloupe,Latin America,,Forest,Biocapacity,0.132142361
Guadeloupe,Latin America,,Grazing land,Biocapacity,0.026969028
Guadeloupe,Latin America,,Total,Biocapacity,0.455798733
Guadeloupe,Latin America,,Built up land,Ecological deficit or reserve,0
Guadeloupe,Latin America,,Cropland,Ecological deficit or reserve,-0.000738345
Guadeloupe,Latin America,,Fishing grounds,Ecological deficit or reserve,-0.060757305
Guadeloupe,Latin America,,Forest,Ecological deficit or reserve,-3.629628271
Guadeloupe,Latin America,,Grazing land,Ecological deficit or reserve,0
Guadeloupe,Latin America,,Total,Ecological deficit or reserve,-3.69112392
Guadeloupe,Latin America,,Built up land,Ecological footprint of consumption,0.002941259
Guadeloupe,Latin America,,Cropland,Ecological footprint of consumption,0.115916974
Guadeloupe,Latin America,,Fishing grounds,Ecological footprint of consumption,0.239324761
Guadeloupe,Latin America,,Forest,Ecological footprint of consumption,3.761770632
Guadeloupe,Latin America,,Grazing land,Ecological footprint of consumption,0.026969028
Guadeloupe,Latin America,,Total,Ecological footprint of consumption,4.146922653
Guatemala,Latin America,Lower-middle,Built up land,Biocapacity,0.088553493
Guatemala,Latin America,Lower-middle,Cropland,Biocapacity,0.450778347
Guatemala,Latin America,Lower-middle,Fishing grounds,Biocapacity,0.044410367
Guatemala,Latin America,Lower-middle,Forest,Biocapacity,0.314556798
Guatemala,Latin America,Lower-middle,Grazing land,Biocapacity,0.150137888
Guatemala,Latin America,Lower-middle,Total,Biocapacity,1.048436893
Guatemala,Latin America,Lower-middle,Built up land,Ecological deficit or reserve,0
Guatemala,Latin America,Lower-middle,Cropland,Ecological deficit or reserve,0.035062738
Guatemala,Latin America,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.006419809
Guatemala,Latin America,Lower-middle,Forest,Ecological deficit or reserve,-0.8251462
Guatemala,Latin America,Lower-middle,Grazing land,Ecological deficit or reserve,-0.007485155
Guatemala,Latin America,Lower-middle,Total,Ecological deficit or reserve,-0.791148808
Guatemala,Latin America,Lower-middle,Built up land,Ecological footprint of consumption,0.088553493
Guatemala,Latin America,Lower-middle,Cropland,Ecological footprint of consumption,0.415715609
Guatemala,Latin America,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.037990558
Guatemala,Latin America,Lower-middle,Forest,Ecological footprint of consumption,1.139702998
Guatemala,Latin America,Lower-middle,Grazing land,Ecological footprint of consumption,0.157623043
Guatemala,Latin America,Lower-middle,Total,Ecological footprint of consumption,1.839585701
Guinea,Africa,Low income,Built up land,Biocapacity,0.04312685
Guinea,Africa,Low income,Cropland,Biocapacity,0.361450522
Guinea,Africa,Low income,Fishing grounds,Biocapacity,0.287078998
Guinea,Africa,Low income,Forest,Biocapacity,0.587522172
Guinea,Africa,Low income,Grazing land,Biocapacity,0.708684562
Guinea,Africa,Low income,Total,Biocapacity,1.987863103
Guinea,Africa,Low income,Built up land,Ecological deficit or reserve,0
Guinea,Africa,Low income,Cropland,Ecological deficit or reserve,-0.044294529
Guinea,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.243653318
Guinea,Africa,Low income,Forest,Ecological deficit or reserve,0.001071072
Guinea,Africa,Low income,Grazing land,Ecological deficit or reserve,0.324974638
Guinea,Africa,Low income,Total,Ecological deficit or reserve,0.525404499
Guinea,Africa,Low income,Built up land,Ecological footprint of consumption,0.04312685
Guinea,Africa,Low income,Cropland,Ecological footprint of consumption,0.405745051
Guinea,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.04342568
Guinea,Africa,Low income,Forest,Ecological footprint of consumption,0.5864511
Guinea,Africa,Low income,Grazing land,Ecological footprint of consumption,0.383709924
Guinea,Africa,Low income,Total,Ecological footprint of consumption,1.462458605
Guinea-Bissau,Africa,Low income,Built up land,Biocapacity,0.065965714
Guinea-Bissau,Africa,Low income,Cropland,Biocapacity,0.519745425
Guinea-Bissau,Africa,Low income,Fishing grounds,Biocapacity,1.671321206
Guinea-Bissau,Africa,Low income,Forest,Biocapacity,0.3101213
Guinea-Bissau,Africa,Low income,Grazing land,Biocapacity,0.33220835
Guinea-Bissau,Africa,Low income,Total,Biocapacity,2.899361996
Guinea-Bissau,Africa,Low income,Built up land,Ecological deficit or reserve,0
Guinea-Bissau,Africa,Low income,Cropland,Ecological deficit or reserve,0.346693313
Guinea-Bissau,Africa,Low income,Fishing grounds,Ecological deficit or reserve,1.669317655
Guinea-Bissau,Africa,Low income,Forest,Ecological deficit or reserve,-0.392489997
